id,medicine_id,quantity,total,profit,order_id,created_at
1430,547,2,47.48,13.24,581,2025-10-15T14:30:50
1431,526,6,369.36,81.96,582,2025-02-07T13:06:39
1432,573,6,220.14,77.94,582,2025-02-07T13:06:39
1433,585,5,222.60,64.65,582,2025-02-07T13:06:39
1434,573,6,301.56,95.46,582,2025-02-07T13:06:39
1435,573,6,61.20,14.22,583,2025-06-29T09:11:23
1436,536,2,150.96,49.18,583,2025-06-29T09:11:23
1437,555,6,298.86,80.94,584,2025-07-16T08:25:15
1438,542,6,353.10,109.44,584,2025-07-16T08:25:15
1439,516,4,290.20,75.84,584,2025-07-16T08:25:15
1440,593,3,139.14,26.25,585,2026-06-15T16:29:38
1441,569,2,17.52,6.38,585,2026-06-15T16:29:38
1442,543,4,121.20,31.32,585,2026-06-15T16:29:38
1443,595,1,75.41,25.76,585,2026-06-15T16:29:38
1444,509,2,41.50,10.20,586,2025-08-20T15:42:55
1445,581,4,278.56,83.16,587,2025-04-10T08:30:26
1446,561,3,216.72,49.71,587,2025-04-10T08:30:26
1447,543,2,163.40,56.62,587,2025-04-10T08:30:26
1448,600,5,342.65,126.35,587,2025-04-10T08:30:26
1449,505,5,74.95,28.10,588,2026-03-26T09:44:29
1450,509,4,120.24,42.04,588,2026-03-26T09:44:29
1451,508,2,19.92,6.78,588,2026-03-26T09:44:29
1452,514,3,161.58,43.05,588,2026-03-26T09:44:29
1453,580,3,218.97,57.00,589,2025-02-27T18:10:51
1454,580,4,142.84,48.44,590,2026-02-25T12:14:37
1455,514,4,185.52,55.20,591,2025-04-14T14:10:57
1456,574,5,340.75,74.55,592,2025-04-16T08:13:25
1457,557,3,116.04,37.71,593,2025-05-10T19:36:10
1458,508,2,48.90,16.60,593,2025-05-10T19:36:10
1459,584,2,59.86,16.00,593,2025-05-10T19:36:10
1460,538,2,85.12,25.60,594,2026-01-02T13:39:54
1461,585,3,247.86,70.29,594,2026-01-02T13:39:54
1462,507,5,352.65,102.95,595,2025-05-29T09:02:36
1463,582,4,130.04,48.80,595,2025-05-29T09:02:36
1464,560,2,116.86,37.28,596,2025-07-26T09:14:42
1465,573,5,301.95,105.80,596,2025-07-26T09:14:42
1466,521,3,162.87,42.96,596,2025-07-26T09:14:42
1467,529,4,90.20,16.32,597,2025-04-18T16:16:13
1468,543,2,86.92,29.00,598,2025-08-24T16:29:34
1469,501,6,210.42,54.72,598,2025-08-24T16:29:34
1470,538,3,22.20,4.50,599,2026-01-07T08:10:48
1471,537,1,83.02,18.25,600,2026-03-27T11:32:20
1472,523,2,45.04,10.46,600,2026-03-27T11:32:20
1473,526,3,218.40,50.07,600,2026-03-27T11:32:20
1474,549,1,6.68,2.11,601,2025-01-23T11:12:19
1475,527,6,407.94,82.50,601,2025-01-23T11:12:19
1476,548,3,124.50,31.62,601,2025-01-23T11:12:19
1477,517,6,61.38,12.84,602,2025-06-25T17:35:32
1478,548,2,40.66,10.40,602,2025-06-25T17:35:32
1479,532,3,158.88,59.64,602,2025-06-25T17:35:32
1480,569,1,66.05,19.65,602,2025-06-25T17:35:32
1481,517,2,18.52,6.28,603,2025-10-29T10:42:16
1482,527,5,412.35,147.30,603,2025-10-29T10:42:16
1483,585,6,69.06,18.96,603,2025-10-29T10:42:16
1484,567,6,390.54,99.54,604,2025-03-08T11:02:52
1485,568,4,77.28,24.92,604,2025-03-08T11:02:52
1486,561,6,261.96,97.20,604,2025-03-08T11:02:52
1487,575,3,154.47,47.52,604,2025-03-08T11:02:52
1488,528,2,82.34,18.68,605,2025-02-07T11:46:19
1489,521,3,117.00,29.88,605,2025-02-07T11:46:19
1490,567,2,130.26,31.14,606,2026-01-19T12:38:00
1491,558,4,183.92,45.48,607,2025-12-27T12:11:24
1492,549,3,208.08,50.64,608,2026-04-24T15:52:24
1493,583,1,19.37,4.39,608,2026-04-24T15:52:24
1494,565,1,33.73,6.63,608,2026-04-24T15:52:24
1495,536,5,243.65,47.65,608,2026-04-24T15:52:24
1496,543,1,33.82,9.78,609,2025-08-22T09:47:29
1497,536,3,193.86,64.68,610,2025-07-21T13:59:37
1498,597,2,122.90,46.66,610,2025-07-21T13:59:37
1499,502,6,385.14,139.62,610,2025-07-21T13:59:37
1500,597,4,322.68,111.12,611,2025-11-03T13:07:51
1501,598,6,35.70,11.10,611,2025-11-03T13:07:51
1502,593,2,148.48,33.48,611,2025-11-03T13:07:51
1503,560,5,259.80,75.50,612,2025-08-03T16:38:12
1504,511,6,420.90,104.46,612,2025-08-03T16:38:12
1505,572,6,230.52,61.74,613,2025-11-17T11:25:10
1506,517,1,34.98,10.34,613,2025-11-17T11:25:10
1507,585,3,241.41,43.92,613,2025-11-17T11:25:10
1508,588,3,96.57,25.47,613,2025-11-17T11:25:10
1509,505,3,155.88,45.75,614,2026-02-18T17:47:12
1510,543,2,34.60,12.82,614,2026-02-18T17:47:12
1511,578,5,276.95,83.25,614,2026-02-18T17:47:12
1512,561,4,40.40,10.40,615,2026-02-05T14:56:30
1513,582,1,31.31,11.66,615,2026-02-05T14:56:30
1514,589,1,58.99,12.71,616,2025-11-08T09:41:50
1515,509,5,220.45,47.90,616,2025-11-08T09:41:50
1516,559,2,56.58,16.12,617,2026-01-31T13:10:00
1517,542,1,34.49,6.28,617,2026-01-31T13:10:00
1518,596,1,15.33,4.04,618,2026-02-25T15:07:11
1519,527,1,36.12,13.03,618,2026-02-25T15:07:11
1520,521,4,281.72,88.16,619,2025-05-14T11:44:39
1521,526,5,255.05,61.75,619,2025-05-14T11:44:39
1522,526,5,311.70,84.70,619,2025-05-14T11:44:39
1523,532,1,70.97,21.36,620,2025-01-08T10:35:51
1524,563,5,156.55,46.00,620,2025-01-08T10:35:51
1525,512,4,168.08,31.56,620,2025-01-08T10:35:51
1526,545,3,170.10,61.89,620,2025-01-08T10:35:51
1527,594,4,99.72,35.88,621,2025-11-01T15:07:10
1528,524,4,166.52,60.32,621,2025-11-01T15:07:10
1529,581,2,151.68,32.10,622,2025-04-08T15:09:51
1530,564,6,378.72,136.50,623,2026-07-05T13:18:49
1531,599,3,33.36,6.72,624,2026-02-26T18:03:49
1532,560,2,50.44,14.18,625,2025-11-30T15:27:56
1533,596,1,10.86,3.46,625,2025-11-30T15:27:56
1534,525,4,141.96,46.72,625,2025-11-30T15:27:56
1535,591,4,32.08,7.40,625,2025-11-30T15:27:56
1536,585,4,167.64,32.96,626,2025-05-20T13:57:17
1537,561,2,124.18,33.22,626,2025-05-20T13:57:17
1538,503,3,216.99,46.47,626,2025-05-20T13:57:17
1539,569,5,65.20,15.55,626,2025-05-20T13:57:17
1540,520,6,396.54,125.10,627,2026-02-05T11:03:59
1541,569,2,124.30,44.56,628,2026-03-28T14:31:07
1542,582,2,80.72,15.30,628,2026-03-28T14:31:07
1543,577,4,240.92,64.76,629,2026-06-20T19:40:09
1544,531,2,158.62,40.44,630,2025-01-05T08:53:09
1545,502,2,24.62,6.50,630,2025-01-05T08:53:09
1546,509,3,211.92,66.96,630,2025-01-05T08:53:09
1547,586,2,163.40,32.56,630,2025-01-05T08:53:09
1548,542,4,184.00,63.12,631,2025-06-21T11:02:27
1549,555,5,107.85,31.10,632,2026-07-30T19:24:37
1550,542,1,23.59,4.75,632,2026-07-30T19:24:37
1551,559,6,181.80,46.86,633,2025-06-27T08:16:22
1552,584,2,20.56,7.06,633,2025-06-27T08:16:22
1553,528,5,172.60,33.40,633,2025-06-27T08:16:22
1554,514,4,116.48,34.92,633,2025-06-27T08:16:22
1555,581,3,245.16,73.53,634,2026-07-04T18:21:43
1556,599,6,216.54,79.02,634,2026-07-04T18:21:43
1557,586,6,395.64,125.64,635,2025-05-17T14:02:41
1558,575,4,41.60,7.64,635,2025-05-17T14:02:41
1559,530,5,260.00,98.20,636,2026-04-05T14:57:39
1560,540,1,54.31,19.52,636,2026-04-05T14:57:39
1561,564,5,56.75,11.80,637,2025-08-31T15:48:02
1562,583,3,63.48,16.20,637,2025-08-31T15:48:02
1563,541,6,451.14,93.30,638,2025-02-08T12:20:01
1564,554,6,407.76,76.62,638,2025-02-08T12:20:01
1565,530,6,420.12,138.66,638,2025-02-08T12:20:01
1566,570,6,189.00,43.20,638,2025-02-08T12:20:01
1567,524,5,374.10,106.35,639,2025-02-25T12:31:15
1568,563,4,221.52,42.72,639,2025-02-25T12:31:15
1569,517,6,506.16,186.12,640,2025-03-13T11:30:13
1570,560,2,91.18,24.18,641,2025-04-04T11:09:42
1571,555,3,54.39,11.94,641,2025-04-04T11:09:42
1572,582,3,83.49,22.50,642,2025-06-30T19:01:45
1573,511,2,53.50,17.98,642,2025-06-30T19:01:45
1574,579,2,85.32,22.58,643,2026-01-04T15:14:59
1575,562,6,238.02,50.28,643,2026-01-04T15:14:59
1576,511,1,65.95,17.51,643,2026-01-04T15:14:59
1577,594,3,157.83,33.24,643,2026-01-04T15:14:59
1578,572,4,117.88,27.88,644,2025-06-29T12:41:01
1579,592,5,217.35,53.60,644,2025-06-29T12:41:01
1580,501,4,82.64,30.00,644,2025-06-29T12:41:01
1581,548,1,73.93,24.11,644,2025-06-29T12:41:01
1582,563,4,330.56,84.16,645,2026-05-19T15:21:52
1583,553,3,168.84,50.25,645,2026-05-19T15:21:52
1584,573,1,84.40,17.29,645,2026-05-19T15:21:52
1585,533,2,41.08,10.98,645,2026-05-19T15:21:52
1586,584,6,360.48,115.08,646,2025-12-23T17:16:37
1587,532,4,316.48,103.52,646,2025-12-23T17:16:37
1588,581,4,31.04,10.64,646,2025-12-23T17:16:37
1589,583,6,354.66,113.34,646,2025-12-23T17:16:37
1590,575,6,100.74,23.10,647,2025-06-01T12:45:26
1591,599,6,433.92,79.20,647,2025-06-01T12:45:26
1592,551,1,56.55,20.55,647,2025-06-01T12:45:26
1593,567,6,311.34,112.14,647,2025-06-01T12:45:26
1594,569,4,100.92,24.28,648,2025-07-13T15:41:58
1595,594,6,455.58,135.42,648,2025-07-13T15:41:58
1596,519,6,304.86,103.50,649,2026-02-26T09:37:04
1597,563,6,177.90,67.14,650,2025-10-03T11:48:51
1598,554,1,12.75,4.27,650,2025-10-03T11:48:51
1599,556,5,191.75,45.55,650,2025-10-03T11:48:51
1600,518,2,38.22,8.30,650,2025-10-03T11:48:51
1601,528,5,404.40,109.25,651,2025-07-22T16:51:21
1602,598,2,42.16,13.92,651,2025-07-22T16:51:21
1603,582,4,220.60,67.24,652,2025-07-16T12:43:16
1604,516,2,22.76,4.48,652,2025-07-16T12:43:16
1605,531,3,30.42,5.67,652,2025-07-16T12:43:16
1606,502,4,175.28,58.20,652,2025-07-16T12:43:16
1607,513,6,309.60,116.88,653,2025-03-04T12:50:37
1608,598,4,212.96,80.36,654,2025-08-05T17:30:31
1609,588,3,160.05,39.57,655,2025-09-30T16:50:45
1610,547,3,254.88,87.51,655,2025-09-30T16:50:45
1611,546,6,221.28,66.84,655,2025-09-30T16:50:45
1612,590,3,208.50,37.65,655,2025-09-30T16:50:45
1613,590,5,74.15,21.20,656,2026-02-16T10:31:40
1614,566,5,299.45,106.00,657,2025-09-12T14:42:25
1615,582,4,231.28,41.76,657,2025-09-12T14:42:25
1616,506,3,18.99,4.80,657,2025-09-12T14:42:25
1617,578,6,186.24,50.10,657,2025-09-12T14:42:25
1618,561,3,117.69,43.11,658,2026-05-12T15:17:05
1619,567,5,103.05,21.50,659,2025-04-13T15:00:22
1620,505,5,338.95,109.60,659,2025-04-13T15:00:22
1621,587,2,89.66,17.70,659,2025-04-13T15:00:22
1622,570,4,325.60,90.00,660,2026-07-16T16:29:52
1623,585,2,48.94,10.48,660,2026-07-16T16:29:52
1624,542,6,44.04,16.08,661,2025-04-02T09:55:12
1625,533,4,265.20,59.44,661,2025-04-02T09:55:12
1626,516,6,258.60,92.94,661,2025-04-02T09:55:12
1627,593,6,95.16,27.30,661,2025-04-02T09:55:12
1628,577,2,159.08,53.02,662,2026-05-19T09:38:47
1629,592,1,56.52,14.44,662,2026-05-19T09:38:47
1630,583,6,383.28,98.22,662,2026-05-19T09:38:47
1631,515,2,51.46,12.26,663,2026-07-30T15:57:16
1632,525,1,32.22,9.62,663,2026-07-30T15:57:16
1633,574,2,146.54,54.34,664,2025-04-29T18:25:41
1634,569,6,30.78,5.94,664,2025-04-29T18:25:41
1635,541,2,145.54,54.72,664,2025-04-29T18:25:41
1636,559,1,36.62,10.53,665,2026-01-09T10:17:57
1637,529,3,49.74,18.33,665,2026-01-09T10:17:57
1638,590,5,138.35,45.55,666,2026-05-27T16:17:50
1639,589,1,52.91,12.79,666,2026-05-27T16:17:50
1640,591,6,427.74,119.34,667,2025-05-07T12:58:40
1641,520,4,38.84,13.28,667,2025-05-07T12:58:40
1642,529,6,131.10,42.78,667,2025-05-07T12:58:40
1643,600,6,383.16,139.74,667,2025-05-07T12:58:40
1644,521,3,251.25,78.36,668,2025-07-03T16:52:29
1645,587,1,48.84,12.09,668,2025-07-03T16:52:29
1646,551,4,336.92,111.72,668,2025-07-03T16:52:29
1647,590,1,47.23,11.17,668,2025-07-03T16:52:29
1648,575,1,15.47,5.11,669,2025-07-19T17:58:34
1649,559,1,72.98,23.49,669,2025-07-19T17:58:34
1650,590,6,108.60,22.56,669,2025-07-19T17:58:34
1651,528,4,113.16,23.64,669,2025-07-19T17:58:34
1652,587,3,189.24,55.86,670,2025-07-20T19:51:19
1653,513,6,433.98,158.46,671,2025-06-01T14:51:17
1654,507,3,248.79,53.73,671,2025-06-01T14:51:17
1655,576,1,83.42,25.86,671,2025-06-01T14:51:17
1656,552,4,330.32,100.88,671,2025-06-01T14:51:17
1657,577,2,73.46,17.66,672,2025-09-08T08:37:07
1658,512,6,505.74,158.88,673,2025-06-26T19:53:01
1659,536,4,296.76,92.00,673,2025-06-26T19:53:01
1660,516,6,343.56,87.06,673,2025-06-26T19:53:01
1661,586,1,11.61,3.23,673,2025-06-26T19:53:01
1662,536,5,254.20,74.85,674,2026-06-06T12:05:41
1663,556,4,174.96,54.04,675,2025-04-07T18:47:34
1664,509,3,152.13,30.42,675,2025-04-07T18:47:34
1665,569,6,39.48,11.52,676,2026-07-05T11:21:56
1666,575,5,220.45,62.55,676,2026-07-05T11:21:56
1667,516,5,310.50,104.95,676,2026-07-05T11:21:56
1668,524,2,164.50,59.14,676,2026-07-05T11:21:56
1669,527,3,44.52,9.15,677,2025-07-04T08:05:48
1670,597,6,107.40,31.44,677,2025-07-04T08:05:48
1671,539,1,11.77,2.41,677,2025-07-04T08:05:48
1672,585,3,246.90,52.92,677,2025-07-04T08:05:48
1673,538,1,80.70,22.91,678,2025-01-01T12:31:15
1674,563,6,286.38,59.58,678,2025-01-01T12:31:15
1675,546,6,180.18,65.28,678,2025-01-01T12:31:15
1676,531,6,77.52,26.64,679,2026-07-06T17:17:42
1677,528,1,20.05,4.81,679,2026-07-06T17:17:42
1678,580,5,168.65,34.70,680,2025-05-18T18:57:42
1679,549,4,43.80,10.12,680,2025-05-18T18:57:42
1680,589,1,80.58,25.41,681,2025-06-17T15:16:58
1681,594,2,95.74,18.58,681,2025-06-17T15:16:58
1682,525,3,253.89,81.09,681,2025-06-17T15:16:58
1683,566,6,208.62,64.98,681,2025-06-17T15:16:58
1684,504,3,253.20,67.53,682,2025-06-17T15:38:24
1685,569,5,124.00,29.00,682,2025-06-17T15:38:24
1686,543,1,31.35,6.20,683,2025-04-23T17:58:57
1687,536,3,50.13,17.04,683,2025-04-23T17:58:57
1688,529,1,12.84,4.83,683,2025-04-23T17:58:57
1689,516,4,324.56,109.24,683,2025-04-23T17:58:57
1690,568,5,353.55,98.25,684,2025-06-29T17:35:03
1691,571,3,183.12,64.65,684,2025-06-29T17:35:03
1692,522,3,160.80,57.78,684,2025-06-29T17:35:03
1693,569,3,208.47,65.79,685,2025-11-22T15:05:30
1694,562,5,262.85,92.00,685,2025-11-22T15:05:30
1695,517,6,276.54,58.38,686,2025-05-11T12:42:57
1696,548,1,78.48,24.16,687,2025-05-27T14:53:45
1697,554,6,403.20,127.26,687,2025-05-27T14:53:45
1698,546,6,249.72,66.90,687,2025-05-27T14:53:45
1699,592,3,243.63,69.21,688,2026-04-25T17:08:34
1700,540,2,58.82,20.68,688,2026-04-25T17:08:34
1701,582,4,266.60,93.04,688,2026-04-25T17:08:34
1702,596,1,18.21,3.49,689,2025-03-23T09:23:46
1703,502,3,147.99,41.22,689,2025-03-23T09:23:46
1704,587,4,179.28,56.84,690,2026-03-11T17:15:37
1705,579,5,304.15,79.40,690,2026-03-11T17:15:37
1706,595,6,286.50,71.34,691,2025-07-14T08:07:57
1707,568,6,486.42,167.64,691,2025-07-14T08:07:57
1708,522,6,322.44,97.20,691,2025-07-14T08:07:57
1709,529,6,476.46,158.52,691,2025-07-14T08:07:57
1710,555,2,92.18,34.16,692,2025-06-29T09:22:03
1711,515,4,141.32,36.00,692,2025-06-29T09:22:03
1712,570,3,234.36,53.88,692,2025-06-29T09:22:03
1713,595,4,113.92,25.36,693,2025-05-01T13:16:49
1714,540,6,303.06,67.74,693,2025-05-01T13:16:49
1715,560,6,277.44,99.54,693,2025-05-01T13:16:49
1716,546,1,54.24,13.33,694,2026-05-15T09:02:48
1717,524,1,5.41,1.94,694,2026-05-15T09:02:48
1718,563,4,133.44,26.72,694,2026-05-15T09:02:48
1719,520,4,59.64,16.56,695,2025-07-22T09:32:33
1720,548,6,150.06,41.16,695,2025-07-22T09:32:33
1721,557,2,95.82,22.42,696,2025-11-03T14:38:07
1722,546,6,432.90,91.92,696,2025-11-03T14:38:07
1723,591,6,238.32,60.00,696,2025-11-03T14:38:07
1724,518,2,27.70,6.56,696,2025-11-03T14:38:07
1725,562,1,17.83,3.92,697,2026-02-09T15:39:54
1726,563,6,501.78,102.24,697,2026-02-09T15:39:54
1727,517,5,223.25,70.60,697,2026-02-09T15:39:54
1728,503,2,27.56,5.56,698,2025-11-29T15:16:46
1729,599,2,34.88,9.76,698,2025-11-29T15:16:46
1730,544,6,143.52,45.30,698,2025-11-29T15:16:46
1731,556,4,332.48,108.88,698,2025-11-29T15:16:46
1732,580,4,46.44,12.36,699,2026-05-07T13:16:10
1733,536,2,126.68,27.54,699,2026-05-07T13:16:10
1734,532,1,74.13,28.08,699,2026-05-07T13:16:10
1735,594,6,405.72,81.42,700,2026-03-16T11:36:43
1736,576,5,269.45,58.65,700,2026-03-16T11:36:43
1737,517,6,334.56,75.54,700,2026-03-16T11:36:43
1738,519,4,32.28,12.20,700,2026-03-16T11:36:43
1739,568,1,74.15,18.99,701,2026-03-13T08:19:17
1740,529,3,183.03,68.82,701,2026-03-13T08:19:17
1741,539,1,45.79,14.14,702,2025-12-11T15:45:23
1742,545,1,26.54,6.27,702,2025-12-11T15:45:23
1743,507,6,230.70,56.28,702,2025-12-11T15:45:23
1744,596,2,16.54,3.14,702,2025-12-11T15:45:23
1745,556,4,109.64,33.04,703,2025-11-26T11:51:32
1746,543,2,50.36,14.02,703,2025-11-26T11:51:32
1747,588,3,41.76,13.11,703,2025-11-26T11:51:32
1748,600,3,192.90,48.66,704,2026-07-20T10:22:19
1749,584,5,236.55,60.15,704,2026-07-20T10:22:19
1750,514,3,65.40,16.80,704,2026-07-20T10:22:19
1751,584,1,51.92,18.82,705,2025-05-14T19:27:38
1752,544,1,10.99,3.18,706,2025-07-15T11:30:43
1753,526,3,189.09,71.46,706,2025-07-15T11:30:43
1754,525,5,313.30,59.15,706,2025-07-15T11:30:43
1755,598,4,196.16,45.20,706,2025-07-15T11:30:43
1756,556,4,221.56,45.08,707,2026-07-28T14:19:23
1757,565,1,43.63,12.42,707,2026-07-28T14:19:23
1758,517,1,18.35,4.31,707,2026-07-28T14:19:23
1759,564,6,121.32,41.58,708,2025-10-24T08:49:38
1760,572,2,80.04,22.56,709,2026-06-30T17:20:51
1761,528,2,39.46,8.36,710,2026-02-04T15:17:50
1762,566,5,303.70,108.05,710,2026-02-04T15:17:50
1763,534,4,181.24,58.76,710,2026-02-04T15:17:50
1764,529,6,158.88,32.40,711,2025-11-07T12:00:39
1765,582,1,47.69,11.37,711,2025-11-07T12:00:39
1766,518,2,160.72,37.86,711,2025-11-07T12:00:39
1767,545,2,95.54,17.22,712,2025-10-04T08:56:16
1768,511,6,320.46,81.36,712,2025-10-04T08:56:16
1769,508,4,307.48,73.48,713,2026-07-17T12:48:24
1770,529,6,421.62,145.38,713,2026-07-17T12:48:24
1771,600,1,47.99,18.03,714,2025-10-14T11:13:02
1772,549,5,67.60,22.25,714,2025-10-14T11:13:02
1773,578,6,153.54,46.86,714,2025-10-14T11:13:02
1774,581,2,61.88,13.66,715,2026-07-19T11:45:10
1775,593,4,69.80,15.80,715,2026-07-19T11:45:10
1776,512,4,137.96,49.72,715,2026-07-19T11:45:10
1777,523,4,78.08,16.96,715,2026-07-19T11:45:10
1778,540,6,116.58,27.54,716,2025-07-13T18:22:13
1779,588,2,151.64,52.08,716,2025-07-13T18:22:13
1780,555,5,100.15,20.90,716,2025-07-13T18:22:13
1781,552,2,82.80,25.58,716,2025-07-13T18:22:13
1782,513,6,390.24,71.16,717,2025-04-13T17:35:22
1783,502,4,142.88,28.88,717,2025-04-13T17:35:22
1784,577,1,26.41,9.71,718,2025-02-14T10:24:22
1785,514,1,68.39,12.44,718,2025-02-14T10:24:22
1786,557,2,32.28,10.72,719,2026-07-10T14:09:36
1787,589,4,69.44,13.28,720,2025-06-17T13:35:44
1788,506,3,165.60,33.87,720,2025-06-17T13:35:44
1789,554,1,48.57,9.74,720,2025-06-17T13:35:44
1790,546,1,23.13,5.95,721,2025-05-26T08:01:19
1791,588,6,167.70,61.08,721,2025-05-26T08:01:19
1792,537,2,168.52,37.90,722,2026-01-29T10:02:46
1793,547,3,33.30,8.22,722,2026-01-29T10:02:46
1794,523,1,76.65,23.06,722,2026-01-29T10:02:46
1795,587,4,189.76,56.92,722,2026-01-29T10:02:46
1796,514,5,352.05,87.90,723,2026-03-12T10:44:04
1797,534,3,234.90,73.38,723,2026-03-12T10:44:04
1798,520,6,413.34,139.62,723,2026-03-12T10:44:04
1799,562,4,162.96,55.32,724,2025-05-31T13:49:48
1800,594,1,14.05,3.73,724,2025-05-31T13:49:48
1801,550,3,253.74,54.90,725,2025-10-13T10:38:00
1802,578,4,174.00,65.16,726,2025-12-28T13:48:46
1803,584,6,190.08,64.68,726,2025-12-28T13:48:46
1804,569,2,71.30,20.66,726,2025-12-28T13:48:46
1805,530,5,222.05,63.80,726,2025-12-28T13:48:46
1806,596,5,256.15,81.65,727,2026-01-29T09:31:19
1807,501,2,122.50,27.82,727,2026-01-29T09:31:19
1808,572,2,169.02,31.00,727,2026-01-29T09:31:19
1809,508,4,326.44,118.88,727,2026-01-29T09:31:19
1810,571,3,125.49,43.56,728,2025-12-24T14:34:09
1811,508,4,97.60,33.72,728,2025-12-24T14:34:09
1812,555,4,254.60,81.28,729,2025-05-22T10:08:03
1813,575,3,27.99,5.64,729,2025-05-22T10:08:03
1814,532,1,16.75,3.49,730,2025-03-17T16:40:49
1815,554,1,6.00,2.08,730,2025-03-17T16:40:49
1816,539,6,97.26,27.78,731,2025-06-03T11:19:15
1817,583,4,151.68,37.52,731,2025-06-03T11:19:15
1818,508,6,36.36,7.38,731,2025-06-03T11:19:15
1819,565,6,45.42,15.00,731,2025-06-03T11:19:15
1820,571,4,237.56,84.40,732,2025-06-14T08:11:52
1821,565,6,428.16,155.76,732,2025-06-14T08:11:52
1822,521,3,185.25,49.05,732,2025-06-14T08:11:52
1823,517,3,248.55,70.65,732,2025-06-14T08:11:52
1824,572,2,72.76,25.06,733,2025-08-05T15:17:20
1825,549,3,171.66,44.82,734,2025-03-21T16:31:39
1826,555,2,18.74,4.76,734,2025-03-21T16:31:39
1827,547,2,53.18,10.68,734,2025-03-21T16:31:39
1828,531,5,336.50,83.15,734,2025-03-21T16:31:39
1829,540,1,21.95,4.00,735,2025-10-16T10:57:46
1830,511,6,476.04,108.54,736,2025-07-12T18:02:35
1831,562,5,250.90,73.45,736,2025-07-12T18:02:35
1832,546,1,80.48,14.62,737,2025-02-16T08:52:28
1833,541,3,245.10,68.64,737,2025-02-16T08:52:28
1834,590,4,252.24,94.52,737,2025-02-16T08:52:28
1835,600,6,271.74,76.20,738,2025-04-10T14:01:53
1836,562,2,13.78,4.68,738,2025-04-10T14:01:53
1837,521,5,372.50,69.85,738,2025-04-10T14:01:53
1838,581,2,119.18,23.32,738,2025-04-10T14:01:53
1839,521,6,344.04,114.84,739,2025-04-06T12:12:56
1840,584,5,231.50,75.40,739,2025-04-06T12:12:56
1841,556,2,64.24,16.20,740,2026-06-20T14:12:54
1842,550,1,76.25,25.53,740,2026-06-20T14:12:54
1843,510,2,43.42,13.12,740,2026-06-20T14:12:54
1844,513,2,100.70,38.16,740,2026-06-20T14:12:54
1845,512,5,372.00,126.30,741,2025-01-16T10:35:46
1846,538,4,50.12,12.16,741,2025-01-16T10:35:46
1847,546,2,20.90,6.18,741,2025-01-16T10:35:46
1848,561,6,400.56,92.76,742,2025-04-02T09:17:41
1849,518,3,198.15,53.19,742,2025-04-02T09:17:41
1850,553,1,34.08,8.09,743,2025-05-07T18:21:12
1851,547,5,391.85,80.65,743,2025-05-07T18:21:12
1852,548,5,362.95,134.45,743,2025-05-07T18:21:12
1853,534,1,59.58,16.75,743,2025-05-07T18:21:12
1854,572,6,409.50,131.04,744,2025-02-13T19:17:52
1855,510,3,105.21,30.93,745,2025-01-09T10:48:49
1856,583,6,74.88,20.46,746,2025-08-17T15:04:02
1857,511,5,385.05,105.10,746,2025-08-17T15:04:02
1858,551,2,127.08,46.20,746,2025-08-17T15:04:02
1859,541,4,83.84,20.60,746,2025-08-17T15:04:02
1860,536,2,122.36,33.68,747,2025-12-17T19:00:07
1861,561,4,32.24,6.80,747,2025-12-17T19:00:07
1862,505,2,112.44,27.44,747,2025-12-17T19:00:07
1863,547,5,334.70,64.40,747,2025-12-17T19:00:07
1864,598,1,21.92,4.05,748,2026-03-17T16:37:05
1865,523,6,232.98,53.70,748,2026-03-17T16:37:05
1866,592,3,112.23,26.91,749,2025-03-27T10:34:48
1867,507,6,458.70,99.48,750,2026-04-08T15:38:26
1868,597,1,76.60,20.35,750,2026-04-08T15:38:26
